so_luot_yeu_thich,so_luot_danh_gia,so_luong_ban,ten_nguoi_ban,diem_danh_gia,nganh_hang
150.0,115.0,115.0,alimei.my,4.8,Shopee | Men Clothes | Sleepwear & Pajamas | Pajama Set
6300.0,12900.0,12900.0,rongfatt,4.9,Shopee | Home & Living | Home Improvement | Others
10700.0,3200.0,3200.0,hudson_wood_works,5.0,Shopee | Home & Living | Home Improvement | Others
6.0,13.0,13.0,easystore_2u,4.0,Shopee | Women Shoes | Others | Others
2400.0,8800.0,8800.0,theohanahs21,4.9,Shopee | Groceries & Pets | Household Supplies | Pest & Weed Control
196.0,543.0,543.0,zarinijaafar,4.8,"Shopee | Groceries & Pets | Cooking Ingredients | Salt, Sugar & Seasonings"
25.0,52.0,52.0,bulongjier.my,5.0,Shopee | Women Shoes | Shoe Care & Accessories | Others
613.0,3300.0,3300.0,aafia.collection,5.0,Shopee | Baby & Toys | Maternity Care | Maternity Accessories
1700.0,5600.0,5600.0,syurga_marketing,4.9,Shopee | Baby & Toys | Maternity Care | Pregnancy Pillows
92.0,336.0,336.0,justhobby,5.0,Shopee | Men Clothes | Socks | Ankle
18.0,213.0,213.0,anyxr.18,4.9,Shopee | Automotive | Car Oils & Fluids | Car and Motor Engine Oil
2.0,15.0,15.0,myeaseclick.enterprise,5.0,Shopee | Automotive | Automotive Merchandise & Others | Automotive Merchandise & Others
205.0,408.0,408.0,union.co,4.9,Shopee | Home & Living | Lighting | Light Bulbs
6200.0,7200.0,7200.0,supersave4u,4.9,Shopee | Home & Living | Lighting | Others
79.0,334.0,334.0,future_roses,4.9,Shopee | Men Clothes | Traditional Wear | Bottoms
27.0,113.0,113.0,uniquedesignmalaysia,4.8,Shopee | Mobile & Accessories | Cables & Chargers | Others
42.0,92.0,92.0,tacklegarage,5.0,Shopee | Sports & Outdoor | Fishing | Others
107.0,63.0,63.0,mjswholesale,4.9,Shopee | Women Shoes | Heels | Wedges
1800.0,614.0,614.0,watchgod.my,4.9,Shopee | Watches | Women's Watches | Women's Casual
69.0,193.0,193.0,dobizzmarketing,4.9,Shopee | Home & Living | Home Improvement | Outdoor & Garden
1000.0,1400.0,1400.0,happyhomemalaysia,4.9,Shopee | Home & Living | Home Improvement | Outdoor & Garden
1100.0,1100.0,1100.0,fullcovermart,4.9,Shopee | Mobile & Accessories | Cases & Covers | iPhone Cases & Covers
1.0,1.0,1.0,cardgamers,5.0,Shopee | Cameras & Drones | Point & Shoot Cameras | Point & Shoot Cameras
812.0,1200.0,1200.0,sla.online,4.8,Shopee | Home Appliances | Large Kitchen Appliances | Water Dispensers & Purifiers
2100.0,7100.0,7100.0,doramill,4.9,"Shopee | Home & Living | Bath | Mats, Towels & Robes"
29.0,154.0,154.0,homemart69,5.0,Shopee | Mobile & Accessories | Cables & Chargers | Others
974.0,484.0,484.0,mymentholatum,5.0,Shopee | Health & Beauty | Sun Care | Body Sunscreen & After Sun
7300.0,6800.0,6800.0,innisfree.os,5.0,Shopee | Health & Beauty | Face Make Up | Powder & Compacts
9800.0,4400.0,4400.0,focallure.os,4.9,Shopee | Health & Beauty | Face Make Up | Concealer
96.0,172.0,172.0,savcost,4.9,Shopee | Women's Bags | Tote Bags | Others
28.0,276.0,276.0,zulaihahenterprise,4.9,Shopee | Groceries & Pets | Cooking Ingredients | Sauces & Dressings
170.0,333.0,333.0,byford.os,4.9,Shopee | Men Clothes | T-shirts & Singlets | T-Shirts
2700.0,4300.0,4300.0,azlinie77,5.0,Shopee | Groceries & Pets | Cooking Ingredients | Others
16.0,58.0,58.0,cassandra8526,4.9,Shopee | Women's Bags | Purses & Pouches | Coin Pouches
52.0,18.0,18.0,issac2013,5.0,Shopee | Women's Bags | Purses & Pouches | Card Wallet
116.0,1400.0,1400.0,unimaxpro,5.0,Shopee | Home Appliances | TV Accessories | Others
470.0,195.0,195.0,bfullbike,4.9,Shopee | Automotive | Motor Accessories | Helmets & Riding Gears
1500.0,4200.0,4200.0,alimamastore,4.9,"Shopee | Baby & Toys | Kids Sports & Outdoor Play | Flying Toys, Kite & Wind Spinners"
320.0,1400.0,1400.0,fasttech01,5.0,Shopee | Home Appliances | Landline Phones | Wired Phone
1400.0,61.0,61.0,lovemaybe.my,4.9,Shopee | Women Shoes | Heels | Stilettos
9300.0,412.0,412.0,fancy0622.my,4.7,Shopee | Women Clothes | Set Wear | Casual & Formal
4200.0,4500.0,4500.0,packsecure,5.0,Shopee | Home & Living | Handmade | Gift Wrapping
1500.0,2800.0,2800.0,brother_lighting,4.8,Shopee | Home & Living | Lighting | Light Bulbs
25000.0,71800.0,71800.0,jaricantik,5.0,Shopee | Health & Beauty | Pedicure & Manicure | Others
117.0,31.0,31.0,adidasmy.os,5.0,Shopee | Sports & Outdoor | Men's Sports Shoes | Tennis Shoes
964.0,1300.0,1300.0,avosky,4.9,Shopee | Baby & Toys | Others | Others
1000.0,707.0,707.0,mudahmart246,4.8,Shopee | Home & Living | Home Improvement | Outdoor & Garden
65.0,25.0,25.0,ridz_enterprise,4.8,Shopee | Mobile & Accessories | Selfie Accessories | Monopod
24.0,58.0,58.0,teacoffeediscovery.os,4.9,Shopee | Health & Beauty | OTC Medicine | Fever & Painkillers
1.0,2.0,2.0,qifmzln_,5.0,Shopee | Tickets & Vouchers | Bill Payments & Top Ups | Utilities
8000.0,4600.0,4600.0,ecobb.os,4.9,Shopee | Baby & Toys | Maternity Care | Pregnancy Pillows
271.0,930.0,930.0,easyec88,5.0,Shopee | Baby & Toys | Boys Fashion | Boy Socks
1.0,1.0,1.0,freshbread.my,4.0,Shopee | Women Shoes | Others | Others
39.0,20.0,20.0,lilijinju.my,4.9,Shopee | Men Clothes | Suits | Blazer
3400.0,1800.0,1800.0,mr_kingsley,4.8,Shopee | Watches | Couple & Set Watches | Business Set
1600.0,1600.0,1600.0,akek2lights,4.7,"Shopee | Home & Living | Home Decor | Rugs, Carpets & Mats"
108.0,357.0,357.0,goldenma88,4.9,Shopee | Fashion Accessories | Eyewear | Eyeglasses
125.0,144.0,144.0,fasttech01,4.9,Shopee | Home Appliances | Landline Phones | Wired Phone
10.0,8.0,8.0,ordinary.9,5.0,"Shopee | Games, Books & Hobbies | Bahasa Malaysia Books | Professional Books"
2600.0,461.0,461.0,hodekt.official.my,4.8,Shopee | Home Appliances | Washers & Dryers | Washing Machine
279.0,374.0,374.0,vgiftshop,4.9,Shopee | Women's Bags | Purses & Pouches | Card Wallet
787.0,2900.0,2900.0,koleksi_sempurna,5.0,Shopee | Home & Living | Stationery | Letters & Envelopes
961.0,2800.0,2800.0,fooyin88,4.9,Shopee | Health & Beauty | Pedicure & Manicure | Nail Care Tools
3700.0,8600.0,8600.0,bonaza8888,4.8,Shopee | Men Clothes | T-shirts & Singlets | Singlets
320.0,490.0,490.0,probeli89,4.9,Shopee | Men Clothes | Outerwear | Vest
23.0,29.0,29.0,kuamirulhafizi,5.0,Shopee | Health & Beauty | Others | Others
178.0,483.0,483.0,kingsley866,4.8,Shopee | Health & Beauty | Oral Care | Others
2100.0,2400.0,2400.0,domus18,4.8,Shopee | Home Appliances | Large Kitchen Appliances | Cooktops & Hoods
448.0,485.0,485.0,goodnail.my,4.9,Shopee | Health & Beauty | Pedicure & Manicure | Fake Nails
340.0,406.0,406.0,lasercutmalaysia,5.0,Shopee | Mobile & Accessories | Cases & Covers | Phone Holder & Stand
22500.0,56000.0,56000.0,cottonhome,4.9,"Shopee | Home & Living | Bath | Mats, Towels & Robes"
280.0,629.0,629.0,ceo2u,4.9,"Shopee | Home & Living | Home Improvement | Sandpaper, Power Sanders & Accessories"
30.0,71.0,71.0,invictus3,4.8,Shopee | Groceries & Pets | Fresh & Frozen Food | Fruits
490.0,783.0,783.0,j.afashion,4.8,Shopee | Baby & Toys | Boys Fashion | Boy Shirts
1000.0,2000.0,2000.0,weilong.os,4.9,Shopee | Groceries & Pets | Snacks | Savoury Snacks
22.0,122.0,122.0,69toyshop,4.9,Shopee | Health & Beauty | Personal Pleasure | Condoms & Lubricants
241.0,358.0,358.0,ssj_onestop,4.9,"Shopee | Baby & Toys | Kids Sports & Outdoor Play | Pool, Water & Sand Toys"
198.0,64.0,64.0,veryimportantbaby,5.0,Shopee | Baby & Toys | Baby Gear | Strollers
1100.0,715.0,715.0,guardian.os,4.9,Shopee | Health & Beauty | Sun Care | Body Sunscreen & After Sun
46.0,203.0,203.0,cozy_eyewear,4.9,Shopee | Home & Living | Housekeeping & Laundry | Others
30.0,42.0,42.0,myhomeone,4.9,Shopee | Home & Living | Kitchen & Dining | Tableware
516.0,3700.0,3700.0,shopeefoodmy_officialstore,4.9,Shopee | Automotive | Motor Accessories | Others
402.0,455.0,455.0,jyluxury_,4.9,Shopee | Men's Bags & Wallets | Crossbody Bags | Crossbody Bags
294.0,1100.0,1100.0,shop_ready_stock,4.8,Shopee | Home & Living | Bath | Others
63.0,182.0,182.0,alifputra1122,4.9,Shopee | Men Clothes | Traditional Wear | Others
876.0,126.0,126.0,farah286,5.0,Shopee | Baby & Toys | Baby Clothing | Baby Sets & Packs
107.0,457.0,457.0,peti_ais,4.9,Shopee | Home Appliances | Large Kitchen Appliances | Refrigerators
57.0,44.0,44.0,designbymeasfa,4.9,Shopee | Tickets & Vouchers | Services | Others
962.0,1500.0,1500.0,helalmohammad,4.8,Shopee | Men Clothes | T-shirts & Singlets | T-Shirts
179.0,1100.0,1100.0,jomgadget2021,4.8,Shopee | Mobile & Accessories | Screen Protectors | Android Screen Protectors
4400.0,2900.0,2900.0,apink.my,4.8,Shopee | Health & Beauty | Face Make Up | Foundation
391.0,2100.0,2100.0,wcgadgetworld,4.9,Shopee | Mobile & Accessories | Screen Protectors | Android Screen Protectors
11.0,23.0,23.0,wofam11.my,4.8,Shopee | Mobile & Accessories | Selfie Accessories | Shutters & Lenses
1.0,50.0,50.0,miworldmy,4.9,Shopee | Tickets & Vouchers | Services | Others
465.0,52.0,52.0,fossil.os,5.0,Shopee | Watches | Women's Watches | Women's Casual
2900.0,3600.0,3600.0,sina198888,4.7,Shopee | Sports & Outdoor | Exercise & Fitness Equipment | Yoga & Pilates
4600.0,1200.0,1200.0,mnglobal.my,4.8,Shopee | Baby & Toys | Boys Fashion | Boy Shirts
5100.0,1600.0,1600.0,mykutsu,4.8,Shopee | Women Shoes | Heels | Wedges
360.0,603.0,603.0,rojakmall.my,4.9,"Shopee | Baby & Toys | Kids Sports & Outdoor Play | Flying Toys, Kite & Wind Spinners"
35.0,97.0,97.0,johnlim_pg,4.9,Shopee | Home Appliances | Landline Phones | Others
1500.0,370.0,370.0,beblummalaysia,5.0,Shopee | Baby & Toys | Baby Gear | Strollers
1900.0,6000.0,6000.0,mcfit.my,4.9,Shopee | Sports & Outdoor | Exercise & Fitness Equipment | Yoga & Pilates
4500.0,7600.0,7600.0,carynwong,4.9,Shopee | Women Clothes | Lingerie & Underwear | Shapewear
586.0,1900.0,1900.0,kedai.rm3,4.4,Shopee | Health & Beauty | Oral Care | Others
3000.0,3800.0,3800.0,simplehealth.my,4.9,Shopee | Baby & Toys | Maternity Care | Maternity Accessories
3900.0,5600.0,5600.0,neworldmobile,4.9,Shopee | Groceries & Pets | Household Supplies | Liquid Detergent
2400.0,8400.0,8400.0,momohouse.os,4.9,Shopee | Baby & Toys | Feeding & Nursing | Bottle Feeding
422.0,345.0,345.0,papanbonet,5.0,Shopee | Automotive | Automotive Merchandise & Others | Automotive Merchandise & Others
820.0,243.0,243.0,ptmotorsports,4.9,Shopee | Automotive | Motor Accessories | Covers
180.0,266.0,266.0,helven,5.0,Shopee | Health & Beauty | Eye Care | Others
3600.0,3300.0,3300.0,beautybabe.my,4.9,Shopee | Health & Beauty | Eye Care | Eyebrow & Eyelash Serum
269.0,278.0,278.0,hohastore,4.9,"Shopee | Home & Living | Bath | Mats, Towels & Robes"
1900.0,961.0,961.0,zanzea.os,4.9,Shopee | Women Clothes | Tops | Shirts & Blouses
110.0,50.0,50.0,want2buymall,4.9,Shopee | Home & Living | Handmade | Gift Wrapping
79.0,53.0,53.0,skyviralmarketing,4.9,Shopee | Health & Beauty | OTC Medicine | Traditional Medications
84.0,152.0,152.0,yumy.store,4.9,Shopee | Health & Beauty | Others | Others
93.0,247.0,247.0,crazyman01,5.0,Shopee | Mobile & Accessories | Cables & Chargers | Others
3400.0,624.0,624.0,theoriginote.my,4.9,Shopee | Health & Beauty | Eye Care | Eyebrow & Eyelash Serum
2100.0,243.0,243.0,mollge.my,4.8,Shopee | Men Clothes | Outerwear | Jackets
203.0,496.0,496.0,autoexpert1120,4.9,Shopee | Automotive | Automotive Merchandise & Others | Automotive Merchandise & Others
71.0,128.0,128.0,sofiekim80,4.9,Shopee | Health & Beauty | Sun Care | Body Sunscreen & After Sun
51.0,88.0,88.0,carmen7118,4.9,Shopee | Health & Beauty | Sun Care | Body Sunscreen & After Sun
3700.0,14800.0,14800.0,aws1688.my,4.9,Shopee | Women Clothes | Lingerie & Underwear | Bra Accessories
1.0,4.0,4.0,traveller613,5.0,Shopee | Computer & Accessories | Others | Others
84.0,51.0,51.0,netflixmalaysia2021,4.6,Shopee | Tickets & Vouchers | Services | Others
183.0,57.0,57.0,klvinng,5.0,Shopee | Mobile & Accessories | Cases & Covers | Phone Holder & Stand
2.0,11.0,11.0,telcotech.my,5.0,Shopee | Home Appliances | Large Kitchen Appliances | Water Dispensers & Purifiers
8000.0,3000.0,3000.0,karpetvelvetmurah,4.8,Shopee | Home & Living | Home Improvement | Roofing & Flooring
16.0,39.0,39.0,hlgzf,4.9,Shopee | Tickets & Vouchers | Services | Others
17.0,128.0,128.0,joycarepharmacy,5.0,Shopee | Health & Beauty | OTC Medicine | Fever & Painkillers
326.0,640.0,640.0,dragon2616,5.0,Shopee | Automotive | Motor Accessories | Others
616.0,2700.0,2700.0,luckyeverday,4.9,Shopee | Cameras & Drones | Security Cameras & Systems | CCTV & IP Cameras
242.0,129.0,129.0,yuriskaclosethq,4.9,Shopee | Women Clothes | Set Wear | Family Set
293.0,769.0,769.0,begjannah,4.9,Shopee | Women's Bags | Waist Bags | Waist Bags
2.0,1.0,1.0,paytm.my,5.0,Shopee | Cameras & Drones | Point & Shoot Cameras | Point & Shoot Cameras
